pond,datetime,date,doy,time,temp,do,dosat
D,6/5/2020 3:48,6/5/2020,157,3:48,27.54,14.424,182.823573
D,6/5/2020 4:18,6/5/2020,157,4:18,27.438,14.339,181.416354
D,6/5/2020 4:48,6/5/2020,157,4:48,27.328,14.14,178.548009
D,6/5/2020 5:18,6/5/2020,157,5:18,27.226,13.98,176.206395
D,6/5/2020 5:48,6/5/2020,157,5:48,27.099,13.949,175.416754
D,6/5/2020 6:18,6/5/2020,157,6:18,26.972,13.886,174.227616
D,6/5/2020 6:48,6/5/2020,157,6:48,26.887,13.701,171.644463
D,6/5/2020 7:18,6/5/2020,157,7:18,26.819,13.385,167.480991
D,6/5/2020 7:48,6/5/2020,157,7:48,26.751,13.132,164.114576
D,6/5/2020 8:18,6/5/2020,157,8:18,26.743,13.026,162.766441
D,6/5/2020 8:48,6/5/2020,157,8:48,26.777,12.969,162.153305
D,6/5/2020 9:18,6/5/2020,157,9:18,26.887,12.95,162.236026
D,6/5/2020 9:48,6/5/2020,157,9:48,26.997,12.937,162.393284
D,6/5/2020 10:18,6/5/2020,157,10:18,27.09,12.845,161.50729
D,6/5/2020 10:48,6/5/2020,157,10:48,27.243,12.836,161.836369
D,6/5/2020 11:18,6/5/2020,157,11:18,27.396,12.844,162.380066
D,6/5/2020 11:48,6/5/2020,157,11:48,27.566,12.881,163.341667
D,6/5/2020 12:18,6/5/2020,157,12:18,27.778,12.959,164.950897
D,6/5/2020 12:48,6/5/2020,157,12:48,28.017,13.566,173.409846
D,6/5/2020 13:18,6/5/2020,157,13:18,28.196,14.19,181.960777
D,6/5/2020 13:48,6/5/2020,157,13:48,28.358,14.647,188.358135
D,6/5/2020 14:18,6/5/2020,157,14:18,28.666,14.624,189.083231
D,6/5/2020 14:48,6/5/2020,157,14:48,28.914,14.792,192.088022
D,6/5/2020 15:18,6/5/2020,157,15:18,28.914,14.876,193.178841
D,6/5/2020 15:48,6/5/2020,157,15:48,29.171,15.03,196.056518
D,6/5/2020 16:18,6/5/2020,157,16:18,29.36,15.115,197.815263
D,6/5/2020 16:48,6/5/2020,157,16:48,29.48,3.723,48.825927
D,6/5/2020 17:18,6/5/2020,157,17:18,29.575,5.969,78.41068
D,6/5/2020 17:48,6/5/2020,157,17:48,29.712,7.589,99.928543
D,6/5/2020 18:18,6/5/2020,157,18:18,29.781,9.019,118.900093
D,6/5/2020 18:48,6/5/2020,157,18:48,29.79,10.185,134.292722
D,6/5/2020 19:18,6/5/2020,157,19:18,29.773,11.245,148.225572
D,6/5/2020 19:48,6/5/2020,157,19:48,29.721,12.152,160.03702
D,6/5/2020 20:18,6/5/2020,157,20:18,29.695,12.867,169.376991
D,6/5/2020 20:48,6/5/2020,157,20:48,29.618,13.292,174.738203
D,6/5/2020 21:18,6/5/2020,157,21:18,29.54,13.679,179.58259
D,6/5/2020 21:48,6/5/2020,157,21:48,29.463,14.133,185.294948
D,6/5/2020 22:18,6/5/2020,157,22:18,29.343,14.442,188.951593
D,6/5/2020 22:48,6/5/2020,157,22:48,29.154,14.677,191.395125
D,6/5/2020 23:18,6/5/2020,157,23:18,28.948,14.874,193.267733
D,6/5/2020 23:48,6/5/2020,157,23:48,28.794,14.991,194.263796
D,6/6/2020 0:18,6/6/2020,158,0:18,28.64,15.052,194.528359
D,6/6/2020 0:48,6/6/2020,158,0:48,28.486,15.105,194.685959
D,6/6/2020 1:18,6/6/2020,158,1:18,28.332,15.145,194.673163
D,6/6/2020 1:48,6/6/2020,158,1:48,28.204,15.12,193.913698
D,6/6/2020 2:18,6/6/2020,158,2:18,28.025,15.047,192.368213
D,6/6/2020 2:48,6/6/2020,158,2:48,27.846,14.955,190.587031
D,6/6/2020 3:18,6/6/2020,158,3:18,27.693,14.819,188.341824
D,6/6/2020 3:48,6/6/2020,158,3:48,27.515,14.725,186.555698
D,6/6/2020 4:18,6/6/2020,158,4:18,27.379,14.576,184.220992
D,6/6/2020 4:48,6/6/2020,158,4:48,27.2,14.482,182.448884
D,6/6/2020 5:18,6/6/2020,158,5:18,27.073,14.406,181.079481
D,6/6/2020 5:48,6/6/2020,158,5:48,26.963,14.294,179.317849
D,6/6/2020 6:18,6/6/2020,158,6:18,26.87,14.206,177.916731
D,6/6/2020 6:48,6/6/2020,158,6:48,26.768,14.069,175.878305
D,6/6/2020 7:18,6/6/2020,158,7:18,26.658,13.609,169.791392
D,6/6/2020 7:48,6/6/2020,158,7:48,26.548,12.712,158.285991
D,6/6/2020 8:18,6/6/2020,158,8:18,26.447,12.604,156.655424
D,6/6/2020 8:48,6/6/2020,158,8:48,26.455,12.538,155.857621
D,6/6/2020 9:18,6/6/2020,158,9:18,26.497,12.45,154.881086
D,6/6/2020 9:48,6/6/2020,158,9:48,26.514,12.399,154.293955
D,6/6/2020 10:18,6/6/2020,158,10:18,26.574,12.436,154.921931
D,6/6/2020 10:48,6/6/2020,158,10:48,26.684,12.52,156.277723
D,6/6/2020 11:18,6/6/2020,158,11:18,26.912,12.753,159.83974
D,6/6/2020 11:48,6/6/2020,158,11:48,27.065,12.87,161.749206
D,6/6/2020 12:18,6/6/2020,158,12:18,27.234,13.065,164.697116
D,6/6/2020 12:48,6/6/2020,158,12:48,27.421,13.139,166.18365
D,6/6/2020 13:18,6/6/2020,158,13:18,27.625,13.321,169.098567
D,6/6/2020 13:48,6/6/2020,158,13:48,27.795,13.563,172.69109
D,6/6/2020 14:18,6/6/2020,158,14:18,28.034,13.769,176.057655
D,6/6/2020 14:48,6/6/2020,158,14:48,28.213,13.935,178.744479
D,6/6/2020 15:18,6/6/2020,158,15:18,28.349,14.037,180.485019
D,6/6/2020 15:48,6/6/2020,158,15:48,28.52,4.917,63.412325
D,6/6/2020 16:18,6/6/2020,158,16:18,28.64,6.923,89.471155
D,6/6/2020 16:48,6/6/2020,158,16:48,28.76,8.423,109.086092
D,6/6/2020 17:18,6/6/2020,158,17:18,28.837,9.631,124.899198
D,6/6/2020 17:48,6/6/2020,158,17:48,28.88,10.723,139.16544
D,6/6/2020 18:18,6/6/2020,158,18:18,28.897,11.483,149.073215
D,6/6/2020 18:48,6/6/2020,158,18:48,28.931,12.033,156.306274
D,6/6/2020 19:18,6/6/2020,158,19:18,28.974,12.566,163.352579
D,6/6/2020 19:48,6/6/2020,158,19:48,28.905,13.068,169.673552
D,6/6/2020 20:18,6/6/2020,158,20:18,28.939,13.539,175.893516
D,6/6/2020 20:48,6/6/2020,158,20:48,28.794,13.931,180.527579
D,6/6/2020 21:18,6/6/2020,158,21:18,28.623,14.206,183.540094
D,6/6/2020 21:48,6/6/2020,158,21:48,28.452,14.435,185.939222
D,6/6/2020 22:18,6/6/2020,158,22:18,28.315,14.642,188.15126
D,6/6/2020 22:48,6/6/2020,158,22:48,28.153,14.831,190.036129
D,6/6/2020 23:18,6/6/2020,158,23:18,28,14.955,191.10751
D,6/6/2020 23:48,6/6/2020,158,23:48,27.855,15.043,191.739092
D,6/7/2020 0:18,6/7/2020,159,0:18,27.693,15.156,192.62492
D,6/7/2020 0:48,6/7/2020,159,0:48,27.54,15.177,192.367815
D,6/7/2020 1:18,6/7/2020,159,1:18,27.413,15.193,192.135487
D,6/7/2020 1:48,6/7/2020,159,1:48,27.277,15.185,191.568887
D,6/7/2020 2:18,6/7/2020,159,2:18,27.141,15.134,190.461917
D,6/7/2020 2:48,6/7/2020,159,2:48,26.997,15.055,188.979739
D,6/7/2020 3:18,6/7/2020,159,3:18,26.861,14.925,186.891321
D,6/7/2020 3:48,6/7/2020,159,3:48,26.726,14.811,185.014331
D,6/7/2020 4:18,6/7/2020,159,4:18,26.582,14.628,182.255133
D,6/7/2020 4:48,6/7/2020,159,4:48,26.413,14.51,180.234425
D,6/7/2020 5:18,6/7/2020,159,5:18,26.295,14.355,177.929083
D,6/7/2020 5:48,6/7/2020,159,5:48,26.176,14.153,175.047655
D,6/7/2020 6:18,6/7/2020,159,6:18,26.058,13.919,171.785392
D,6/7/2020 6:48,6/7/2020,159,6:48,25.923,13.591,167.326313
D,6/7/2020 7:18,6/7/2020,159,7:18,25.822,13.286,163.270877
D,6/7/2020 7:48,6/7/2020,159,7:48,25.696,12.963,158.93607
D,6/7/2020 8:18,6/7/2020,159,8:18,25.637,12.79,156.646175
D,6/7/2020 8:48,6/7/2020,159,8:48,25.637,12.251,150.044745
D,6/7/2020 9:18,6/7/2020,159,9:18,25.662,12.101,148.275274
D,6/7/2020 9:48,6/7/2020,159,9:48,25.771,12.121,148.815914
D,6/7/2020 10:18,6/7/2020,159,10:18,25.915,12.315,151.594711
D,6/7/2020 10:48,6/7/2020,159,10:48,26.05,12.494,154.175945
D,6/7/2020 11:18,6/7/2020,159,11:18,26.261,12.869,159.4121
D,6/7/2020 11:48,6/7/2020,159,11:48,26.404,13.067,162.283963
D,6/7/2020 12:18,6/7/2020,159,12:18,26.641,12.598,157.129635
D,6/7/2020 12:48,6/7/2020,159,12:48,26.828,12.962,162.214395
D,6/7/2020 13:18,6/7/2020,159,13:18,27.056,13.164,165.417511
D,6/7/2020 13:48,6/7/2020,159,13:48,27.251,13.649,172.111276
D,6/7/2020 14:18,6/7/2020,159,14:18,27.455,13.977,176.889923
D,6/7/2020 14:48,6/7/2020,159,14:48,27.676,14.557,184.956078
D,6/7/2020 15:18,6/7/2020,159,15:18,27.846,14.818,188.841098
D,6/7/2020 15:48,6/7/2020,159,15:48,28.017,14.892,190.35968
D,6/7/2020 16:18,6/7/2020,159,16:18,28.145,15.02,192.430683
D,6/7/2020 16:48,6/7/2020,159,16:48,28.315,14.858,190.926883
D,6/7/2020 17:18,6/7/2020,159,17:18,28.443,15.12,194.731968
D,6/7/2020 17:48,6/7/2020,159,17:48,28.563,14.935,192.755518
D,6/7/2020 18:18,6/7/2020,159,18:18,28.537,14.801,190.938837
D,6/7/2020 18:48,6/7/2020,159,18:48,28.623,14.721,190.193842
D,6/7/2020 19:18,6/7/2020,159,19:18,28.606,14.853,191.84201
D,6/7/2020 19:48,6/7/2020,159,19:48,28.648,14.854,191.996407
D,6/7/2020 20:18,6/7/2020,159,20:18,28.614,14.704,189.944194
D,6/7/2020 20:48,6/7/2020,159,20:48,28.648,14.693,189.91539
D,6/7/2020 21:18,6/7/2020,159,21:18,28.606,14.788,191.002467
D,6/7/2020 21:48,6/7/2020,159,21:48,28.571,15.148,195.532032
D,6/7/2020 22:18,6/7/2020,159,22:18,28.486,15.118,194.853514
D,6/7/2020 22:48,6/7/2020,159,22:48,28.324,15.061,193.566148
D,6/7/2020 23:18,6/7/2020,159,23:18,28.153,15.223,195.058997
D,6/7/2020 23:48,6/7/2020,159,23:48,27.991,15.083,192.712512
D,6/8/2020 0:18,6/8/2020,160,0:18,27.821,14.997,191.037586
D,6/8/2020 0:48,6/8/2020,160,0:48,27.702,14.728,187.215185
D,6/8/2020 1:18,6/8/2020,160,1:18,27.566,14.777,187.384506
D,6/8/2020 1:48,6/8/2020,160,1:48,27.455,14.744,186.596911
D,6/8/2020 2:18,6/8/2020,160,2:18,27.302,14.657,184.990376
D,6/8/2020 2:48,6/8/2020,160,2:48,27.2,14.564,183.481946
D,6/8/2020 3:18,6/8/2020,160,3:18,27.082,14.468,181.888113
D,6/8/2020 3:48,6/8/2020,160,3:48,26.988,12.659,158.87802
D,6/8/2020 4:18,6/8/2020,160,4:18,26.853,13.635,170.713372
D,6/8/2020 4:48,6/8/2020,160,4:48,26.743,14.013,175.099504
D,6/8/2020 5:18,6/8/2020,160,5:18,26.641,14.039,175.102631
D,6/8/2020 5:48,6/8/2020,160,5:48,26.54,13.801,171.821099
D,6/8/2020 6:18,6/8/2020,160,6:18,26.447,13.672,169.929622
D,6/8/2020 6:48,6/8/2020,160,6:48,26.328,13.188,163.561831
D,6/8/2020 7:18,6/8/2020,160,7:18,26.244,12.935,160.180351
D,6/8/2020 7:48,6/8/2020,160,7:48,26.21,12.709,157.284795
D,6/8/2020 8:18,6/8/2020,160,8:18,26.21,12.64,156.430861
D,6/8/2020 8:48,6/8/2020,160,8:48,26.286,12.488,154.762558
D,6/8/2020 9:18,6/8/2020,160,9:18,26.362,12.438,154.354961
D,6/8/2020 9:48,6/8/2020,160,9:48,26.472,12.496,155.383209
D,6/8/2020 10:18,6/8/2020,160,10:18,26.607,13.039,162.530463
D,6/8/2020 10:48,6/8/2020,160,10:48,26.794,13.369,167.205653
D,6/8/2020 11:18,6/8/2020,160,11:18,26.98,13.731,172.307546
D,6/8/2020 11:48,6/8/2020,160,11:48,27.175,13.98,176.045817
D,6/8/2020 12:18,6/8/2020,160,12:18,27.379,13.967,176.524053
D,6/8/2020 12:48,6/8/2020,160,12:48,27.591,13.866,175.910488
D,6/8/2020 13:18,6/8/2020,160,13:18,27.812,14.08,179.327863
D,6/8/2020 13:48,6/8/2020,160,13:48,28.008,13.863,177.178093
D,6/8/2020 14:18,6/8/2020,160,14:18,28.29,14.669,188.415182
D,6/8/2020 14:48,6/8/2020,160,14:48,28.418,14.462,186.17561
D,6/8/2020 15:18,6/8/2020,160,15:18,28.571,14.513,187.335383
D,6/8/2020 15:48,6/8/2020,160,15:48,28.734,14.645,189.580678
D,6/8/2020 16:18,6/8/2020,160,16:18,28.828,14.719,190.852627
D,6/8/2020 16:48,6/8/2020,160,16:48,29.025,14.491,188.544666
D,6/8/2020 17:18,6/8/2020,160,17:18,29.085,14.591,190.044752
D,6/8/2020 17:48,6/8/2020,160,17:48,29.222,14.783,193.006041
D,6/8/2020 18:18,6/8/2020,160,18:18,29.317,14.676,191.92628
D,6/8/2020 18:48,6/8/2020,160,18:48,29.274,14.687,191.92642
D,6/8/2020 19:18,6/8/2020,160,19:18,29.334,14.696,192.244691
D,6/8/2020 19:48,6/8/2020,160,19:48,29.282,14.706,192.201477
D,6/8/2020 20:18,6/8/2020,160,20:18,29.257,14.647,191.347055
D,6/8/2020 20:48,6/8/2020,160,20:48,29.222,14.608,190.72125
D,6/8/2020 21:18,6/8/2020,160,21:18,29.128,14.825,193.237474
D,6/8/2020 21:48,6/8/2020,160,21:48,28.922,14.974,194.47867
D,6/8/2020 22:18,6/8/2020,160,22:18,28.666,14.997,193.905991
D,6/8/2020 22:48,6/8/2020,160,22:48,28.443,14.957,192.632675
D,6/8/2020 23:18,6/8/2020,160,23:18,28.256,15.035,193.000526
D,6/8/2020 23:48,6/8/2020,160,23:48,28.068,15.118,193.422912
D,6/9/2020 0:18,6/9/2020,161,0:18,27.88,15.1,192.550907
D,6/9/2020 0:48,6/9/2020,161,0:48,27.727,15.086,191.851055
D,6/9/2020 1:18,6/9/2020,161,1:18,27.591,14.999,190.28425
D,6/9/2020 1:48,6/9/2020,161,1:48,27.481,14.943,189.203024
D,6/9/2020 2:18,6/9/2020,161,2:18,27.37,14.939,188.778517
D,6/9/2020 2:48,6/9/2020,161,2:48,27.26,14.813,186.819127
D,6/9/2020 3:18,6/9/2020,161,3:18,27.158,14.741,185.572425
D,6/9/2020 3:48,6/9/2020,161,3:48,27.056,14.579,183.19826
D,6/9/2020 4:18,6/9/2020,161,4:18,26.938,14.38,180.315844
D,6/9/2020 4:48,6/9/2020,161,4:48,26.878,14.212,178.017443
D,6/9/2020 5:18,6/9/2020,161,5:18,26.76,11.346,141.817344
D,6/9/2020 5:48,6/9/2020,161,5:48,26.658,12.117,151.176597
D,6/9/2020 6:18,6/9/2020,161,6:18,26.574,11.997,149.453072
D,6/9/2020 6:48,6/9/2020,161,6:48,26.523,12.072,150.24914
D,6/9/2020 7:18,6/9/2020,161,7:18,26.455,11.902,147.95162
D,6/9/2020 7:48,6/9/2020,161,7:48,26.413,12.146,150.87025
D,6/9/2020 8:18,6/9/2020,161,8:18,26.354,12.116,150.337211
D,6/9/2020 8:48,6/9/2020,161,8:48,26.312,12.127,150.359442
D,6/9/2020 9:18,6/9/2020,161,9:18,26.278,12.112,150.081095
D,6/9/2020 9:48,6/9/2020,161,9:48,26.244,11.981,148.366508
D,6/9/2020 10:18,6/9/2020,161,10:18,26.227,11.867,146.909554
D,6/9/2020 10:48,6/9/2020,161,10:48,26.176,11.669,144.324955
D,6/9/2020 11:18,6/9/2020,161,11:18,26.126,11.466,141.685699
D,6/9/2020 11:48,6/9/2020,161,11:48,26.109,11.39,140.703169
D,6/9/2020 12:18,6/9/2020,161,12:18,26.008,11.361,140.087829
D,6/9/2020 12:48,6/9/2020,161,12:48,25.949,11.109,136.833719
D,6/9/2020 13:18,6/9/2020,161,13:18,25.923,10.984,135.230095
D,6/9/2020 13:48,6/9/2020,161,13:48,25.898,10.876,133.839566
D,6/9/2020 14:18,6/9/2020,161,14:18,25.873,10.83,133.212875
D,6/9/2020 14:48,6/9/2020,161,14:48,25.822,10.77,132.3519
D,6/9/2020 15:18,6/9/2020,161,15:18,25.788,10.75,132.02432
D,6/9/2020 15:48,6/9/2020,161,15:48,25.814,10.72,131.718258
D,6/9/2020 16:18,6/9/2020,161,16:18,25.822,11.108,136.505562
D,6/9/2020 16:48,6/9/2020,161,16:48,25.822,11.333,139.270574
D,6/9/2020 17:18,6/9/2020,161,17:18,25.873,11.843,145.673137
D,6/9/2020 17:48,6/9/2020,161,17:48,25.864,11.854,145.784557
D,6/9/2020 18:18,6/9/2020,161,18:18,25.932,11.999,147.750503
D,6/9/2020 18:48,6/9/2020,161,18:48,25.94,12.543,154.471555
D,6/9/2020 19:18,6/9/2020,161,19:18,25.949,12.879,158.635473
D,6/9/2020 19:48,6/9/2020,161,19:48,25.957,12.997,160.112209
D,6/9/2020 20:18,6/9/2020,161,20:18,25.915,13.067,160.851652
D,6/9/2020 20:48,6/9/2020,161,20:48,25.864,12.703,156.225851
D,6/9/2020 21:18,6/9/2020,161,21:18,25.83,12.424,152.700056
D,6/9/2020 21:48,6/9/2020,161,21:48,25.78,11.927,146.458095
D,6/9/2020 22:18,6/9/2020,161,22:18,25.712,12.295,150.789898
D,6/9/2020 22:48,6/9/2020,161,22:48,25.662,12.256,150.174511
D,6/9/2020 23:18,6/9/2020,161,23:18,25.561,11.529,141.006089
D,6/9/2020 23:48,6/9/2020,161,23:48,25.468,11.477,140.131518
D,6/10/2020 0:18,6/10/2020,162,0:18,25.199,9.845,119.613675
D,6/10/2020 0:48,6/10/2020,162,0:48,25.014,9.859,119.376793
D,6/10/2020 1:18,6/10/2020,162,1:18,24.913,9.709,117.341858
D,6/10/2020 1:48,6/10/2020,162,1:48,24.821,9.572,115.489794
D,6/10/2020 2:18,6/10/2020,162,2:18,24.695,9.385,112.970099
D,6/10/2020 2:48,6/10/2020,162,2:48,24.602,9.053,108.786214
D,6/10/2020 3:18,6/10/2020,162,3:18,24.493,8.786,105.364597
D,6/10/2020 3:48,6/10/2020,162,3:48,24.334,8.8,105.221189
D,6/10/2020 4:18,6/10/2020,162,4:18,24.225,8.66,103.33732
D,6/10/2020 4:48,6/10/2020,162,4:48,24.132,8.493,101.168999
D,6/10/2020 5:18,6/10/2020,162,5:18,24.057,8.221,97.791925
D,6/10/2020 5:48,6/10/2020,162,5:48,23.906,7.944,94.230501
D,6/10/2020 6:18,6/10/2020,162,6:18,23.822,7.869,93.194134
D,6/10/2020 6:48,6/10/2020,162,6:48,23.655,7.655,90.376058
D,6/10/2020 7:18,6/10/2020,162,7:18,23.538,7.603,89.564891
D,6/10/2020 7:48,6/10/2020,162,7:48,23.412,7.415,87.143147
D,6/10/2020 8:18,6/10/2020,162,8:18,23.312,7.176,84.175384
D,6/10/2020 8:48,6/10/2020,162,8:48,23.161,6.965,81.467462
D,6/10/2020 9:18,6/10/2020,162,9:18,23.069,6.909,80.671778
D,6/10/2020 9:48,6/10/2020,162,9:48,22.969,6.864,79.994497
D,6/10/2020 10:18,6/10/2020,162,10:18,22.877,6.666,77.551347
D,6/10/2020 10:48,6/10/2020,162,10:48,22.835,7.22,83.929469
D,6/10/2020 11:18,6/10/2020,162,11:18,22.818,7.239,84.123133
D,6/10/2020 11:48,6/10/2020,162,11:48,22.96,7.417,86.424511
D,6/10/2020 12:18,6/10/2020,162,12:18,23.136,8.001,93.540962
D,6/10/2020 12:48,6/10/2020,162,12:48,23.245,8.74,102.391623
D,6/10/2020 13:18,6/10/2020,162,13:18,23.354,9.138,107.274903
D,6/10/2020 13:48,6/10/2020,162,13:48,23.437,9.736,114.47412
D,6/10/2020 14:18,6/10/2020,162,14:18,23.596,10.662,125.737641
D,6/10/2020 14:48,6/10/2020,162,14:48,23.906,10.687,126.767543
D,6/10/2020 15:18,6/10/2020,162,15:18,24.065,11.029,131.213756
D,6/10/2020 15:48,6/10/2020,162,15:48,24.141,10.899,129.851178
D,6/10/2020 16:18,6/10/2020,162,16:18,24.208,11.227,133.926174
D,6/10/2020 16:48,6/10/2020,162,16:48,24.342,11.932,142.691598
D,6/10/2020 17:18,6/10/2020,162,17:18,24.401,12.305,147.313699
D,6/10/2020 17:48,6/10/2020,162,17:48,24.409,12.836,153.693601
D,6/10/2020 18:18,6/10/2020,162,18:18,24.359,13.159,157.41472
D,6/10/2020 18:48,6/10/2020,162,18:48,24.25,13.902,165.965886
D,6/10/2020 19:18,6/10/2020,162,19:18,24.116,13.468,160.383538
D,6/10/2020 19:48,6/10/2020,162,19:48,23.956,13.78,163.609218
D,6/10/2020 20:18,6/10/2020,162,20:18,23.814,13.336,157.917226
D,6/10/2020 20:48,6/10/2020,162,20:48,23.647,13.177,155.546225
D,6/10/2020 21:18,6/10/2020,162,21:18,23.513,12.72,149.773703
D,6/10/2020 21:48,6/10/2020,162,21:48,23.404,11.113,130.583376
D,6/10/2020 22:18,6/10/2020,162,22:18,23.303,11.315,132.703822
D,6/10/2020 22:48,6/10/2020,162,22:48,23.161,11.954,139.82226
D,6/10/2020 23:18,6/10/2020,162,23:18,23.061,11.036,128.840466
D,6/10/2020 23:48,6/10/2020,162,23:48,22.96,10.216,119.039073
D,6/11/2020 0:18,6/11/2020,163,0:18,22.86,9.378,109.067143
D,6/11/2020 0:48,6/11/2020,163,0:48,22.735,9.152,106.185886
D,6/11/2020 1:18,6/11/2020,163,1:18,22.668,6.284,72.816955
D,6/11/2020 1:48,6/11/2020,163,1:48,22.551,7.18,83.013978
D,6/11/2020 2:18,6/11/2020,163,2:18,22.5,5.449,62.939085
D,6/11/2020 2:48,6/11/2020,163,2:48,22.392,8.168,94.150396
D,6/11/2020 3:18,6/11/2020,163,3:18,22.308,8.301,95.52961
D,6/11/2020 3:48,6/11/2020,163,3:48,22.216,8.411,96.624845
D,6/11/2020 4:18,6/11/2020,163,4:18,22.124,8.326,95.479492
D,6/11/2020 4:48,6/11/2020,163,4:48,22.041,8.074,92.441952
D,6/11/2020 5:18,6/11/2020,163,5:18,21.957,7.766,88.771829
D,6/11/2020 5:48,6/11/2020,163,5:48,21.857,7.229,82.474258
D,6/11/2020 6:18,6/11/2020,163,6:18,21.782,6.844,77.968856
D,6/11/2020 6:48,6/11/2020,163,6:48,21.723,7.211,82.056182
D,6/11/2020 7:18,6/11/2020,163,7:18,21.698,6.79,77.228137
D,6/11/2020 7:48,6/11/2020,163,7:48,21.69,7.529,85.620124
D,6/11/2020 8:18,6/11/2020,163,8:18,21.682,7.682,87.346524
D,6/11/2020 8:48,6/11/2020,163,8:48,21.757,7.5,85.400927
D,6/11/2020 9:18,6/11/2020,163,9:18,21.865,7.545,86.092733
D,6/11/2020 9:48,6/11/2020,163,9:48,21.941,7.651,87.430317
D,6/11/2020 10:18,6/11/2020,163,10:18,22.058,7.635,87.444295
D,6/11/2020 10:48,6/11/2020,163,10:48,22.175,7.725,88.6743
D,6/11/2020 11:18,6/11/2020,163,11:18,22.3,7.848,90.302544
D,6/11/2020 11:48,6/11/2020,163,11:48,22.5,8.113,93.709817
D,6/11/2020 12:18,6/11/2020,163,12:18,22.676,8.582,99.460601
D,6/11/2020 12:48,6/11/2020,163,12:48,22.852,8.404,97.724555
D,6/11/2020 13:18,6/11/2020,163,13:18,23.044,8.841,103.181549
D,6/11/2020 13:48,6/11/2020,163,13:48,23.32,9.52,111.687668
D,6/11/2020 14:18,6/11/2020,163,14:18,23.554,10.107,119.098372
D,6/11/2020 14:48,6/11/2020,163,14:48,23.755,8.381,99.133243
D,6/11/2020 15:18,6/11/2020,163,15:18,23.94,9.796,116.27259
D,6/11/2020 15:48,6/11/2020,163,15:48,24.099,10.318,122.83282
D,6/11/2020 16:18,6/11/2020,163,16:18,24.258,4.845,57.849555
D,6/11/2020 16:48,6/11/2020,163,16:48,24.451,6.917,82.886285
D,6/11/2020 17:18,6/11/2020,163,17:18,24.585,8.308,99.802406
D,6/11/2020 17:48,6/11/2020,163,17:48,24.678,9.195,110.648193
D,6/11/2020 18:18,6/11/2020,163,18:18,24.753,11.152,134.384108
D,6/11/2020 18:48,6/11/2020,163,18:48,24.821,11.329,136.688662
D,6/11/2020 19:18,6/11/2020,163,19:18,24.93,11.446,138.378424
D,6/11/2020 19:48,6/11/2020,163,19:48,24.955,11.437,138.333372
D,6/11/2020 20:18,6/11/2020,163,20:18,24.896,11.232,135.706091
D,6/11/2020 20:48,6/11/2020,163,20:48,24.888,11.649,140.723549
D,6/11/2020 21:18,6/11/2020,163,21:18,24.829,12.106,146.085045
D,6/11/2020 21:48,6/11/2020,163,21:48,24.753,11.881,143.168722
D,6/11/2020 22:18,6/11/2020,163,22:18,24.619,11.397,136.996249
D,6/11/2020 22:48,6/11/2020,163,22:48,24.468,13.472,161.485694
D,6/11/2020 23:18,6/11/2020,163,23:18,24.317,13.544,161.893768
D,6/11/2020 23:48,6/11/2020,163,23:48,24.132,13.969,166.399358
D,6/12/2020 0:18,6/12/2020,164,0:18,23.948,14.37,170.588729
D,6/12/2020 0:48,6/12/2020,164,0:48,23.822,14.223,168.445822
D,6/12/2020 1:18,6/12/2020,164,1:18,23.655,13.932,164.483246
D,6/12/2020 1:48,6/12/2020,164,1:48,23.513,14.209,167.306175
D,6/12/2020 2:18,6/12/2020,164,2:18,23.37,12.977,152.388568
D,6/12/2020 2:48,6/12/2020,164,2:48,23.203,13.003,152.212984
D,6/12/2020 3:18,6/12/2020,164,3:18,23.052,12.67,147.891471
D,6/12/2020 3:48,6/12/2020,164,3:48,22.919,12.269,142.849835
D,6/12/2020 4:18,6/12/2020,164,4:18,22.793,12.653,146.968347
D,6/12/2020 4:48,6/12/2020,164,4:48,22.651,12.316,142.667565
D,6/12/2020 5:18,6/12/2020,164,5:18,22.542,10.494,121.309046
D,6/12/2020 5:48,6/12/2020,164,5:48,22.442,11.151,128.657701
D,6/12/2020 6:18,6/12/2020,164,6:18,22.3,10.7,123.118911
D,6/12/2020 6:48,6/12/2020,164,6:48,22.216,10.144,116.5334
D,6/12/2020 7:18,6/12/2020,164,7:18,22.2,10.469,120.230037
D,6/12/2020 7:48,6/12/2020,164,7:48,22.208,9.836,112.977771
D,6/12/2020 8:18,6/12/2020,164,8:18,22.258,10.743,123.514166
D,6/12/2020 8:48,6/12/2020,164,8:48,22.358,11.028,127.034133
D,6/12/2020 9:18,6/12/2020,164,9:18,22.45,10.858,125.296306
D,6/12/2020 9:48,6/12/2020,164,9:48,22.559,11.035,127.604346
D,6/12/2020 10:18,6/12/2020,164,10:18,22.701,11.428,132.507276
D,6/12/2020 10:48,6/12/2020,164,10:48,22.801,12.117,140.763974
D,6/12/2020 11:18,6/12/2020,164,11:18,22.994,11.778,137.328414
D,6/12/2020 11:48,6/12/2020,164,11:48,23.144,12.209,142.758977
D,6/12/2020 12:18,6/12/2020,164,12:18,23.328,11.99,140.686702
D,6/12/2020 12:48,6/12/2020,164,12:48,23.529,12.241,144.177055
D,6/12/2020 13:18,6/12/2020,164,13:18,23.705,11.924,140.908747
D,6/12/2020 13:48,6/12/2020,164,13:48,23.889,12.562,148.961092
D,6/12/2020 14:18,6/12/2020,164,14:18,24.074,12.539,149.203537
